id_municipio,IN_AGUA_POTAVEL,IN_ESGOTO_REDE_PUBLICA,IN_ENERGIA_REDE_PUBLICA,IN_LIXO_SERVICO_COLETA,IN_INTERNET,IN_INTERNET_ALUNOS,IN_COMPUTADOR,IN_DESKTOP_ALUNO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_SALA_LEITURA,IN_LABORATORIO_INFORMATICA,mat_2ano_total,n_escolas_2ano,infra_saneamento,infra_conectividade,infra_pedagogico
4313300,1.0,0.7859424920127795,1.0,1.0,1.0,1.0,1.0,0.33865814696485624,0.7987220447284346,1.0,0.3354632587859425,0.29073482428115016,313,9,0.9465,0.8347,0.6062
4313334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,24,1,0.75,0.75,0.5
4313359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29,1,1.0,1.0,1.0
4313375,0.967032967032967,0.6329670329670329,1.0,1.0,1.0,0.4747252747252747,0.9208791208791208,0.5230769230769231,0.8483516483516483,0.8681318681318682,0.23956043956043957,0.23296703296703297,455,15,0.9,0.7297,0.5473
4313391,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6774193548387096,31,2,0.75,1.0,0.6694
4313409,1.0,0.4211111111111111,1.0,1.0,1.0,0.9055555555555556,0.9862962962962963,0.912962962962963,0.98,0.98,0.08074074074074074,0.9251851851851852,2700,58,0.8553,0.9512,0.7415
4313425,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.7083333333333334,0.7083333333333334,0.0,0.0,24,3,0.75,0.875,0.3542
4313441,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.46153846153846156,0.0,0.5384615384615384,0.5384615384615384,1.0,26,2,0.75,0.8654,0.5192
4313466,1.0,0.0,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,24,2,0.75,0.7708,0.9583
4313490,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7222222222222222,0.7222222222222222,0.0,0.37037037037037035,54,3,0.75,1.0,0.4537
